player_id,current_team,first_name,last_name,position,photo,games_played,goals,assists,points,plus_minus,pim,game_winning_goals,ot_goals,shots,shooting_pctg,power_play_goals,power_play_points,shorthanded_goals,shorthanded_points
8476988,28.0,Matt,Benning,D,https://assets.nhle.com/mugs/nhl/20232024/SJS/8476988.png,14,0,2,2,-5,14,0,0,13,0.0,0,0,0,0
8476994,5.0,Vinnie,Hinostroza,C,https://assets.nhle.com/mugs/nhl/20232024/PIT/8476994.png,14,1,2,3,-3,4,0,0,27,0.037037,0,0,0,0
8481093,8.0,Rafael,Harvey-Pinard,L,https://assets.nhle.com/mugs/nhl/20232024/MTL/8481093.png,34,1,7,8,0,6,0,0,23,0.043478,0,0,0,1
8481102,9.0,Egor,Sokolov,L,https://assets.nhle.com/mugs/nhl/20232024/OTT/8481102.png,5,1,1,2,2,0,1,0,5,0.2,0,0,0,0
8477015,22.0,Connor,Brown,R,https://assets.nhle.com/mugs/nhl/20232024/EDM/8477015.png,60,3,6,9,-8,10,0,0,95,0.031579,0,0,0,0
8479066,13.0,Ryan,Lomberg,L,https://assets.nhle.com/mugs/nhl/20232024/FLA/8479066.png,70,5,2,7,1,74,2,0,65,0.076923,1,1,0,0
8477018,54.0,Ben,Hutton,D,https://assets.nhle.com/mugs/nhl/20232024/VGK/8477018.png,37,2,8,10,8,17,0,0,61,0.032787,0,1,0,0
8477021,53.0,Alex,Kerfoot,C,https://assets.nhle.com/mugs/nhl/20232024/ARI/8477021.png,72,11,27,38,-12,22,3,0,87,0.126437,2,9,2,3
8481122,10.0,Simon,Benoit,D,https://assets.nhle.com/mugs/nhl/20232024/TOR/8481122.png,53,1,3,4,4,44,0,0,48,0.020833,0,0,0,0
8477034,16.0,Jaycob,Megna,D,https://assets.nhle.com/mugs/nhl/20232024/CHI/8477034.png,35,0,2,2,-12,16,0,0,22,0.0,0,0,0,0
8481147,16.0,Reese,Johnson,C,https://assets.nhle.com/mugs/nhl/20232024/CHI/8481147.png,42,2,3,5,-20,40,0,0,51,0.039216,0,0,0,0
8481161,29.0,Jake,Christiansen,D,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8481161.png,9,0,2,2,-4,2,0,0,4,0.0,0,0,0,0
8477070,53.0,Liam,O'Brien,C,https://assets.nhle.com/mugs/nhl/20232024/ARI/8477070.png,65,3,8,11,-1,148,0,0,58,0.051724,0,0,0,0
8481167,20.0,Brayden,Pachal,D,https://assets.nhle.com/mugs/nhl/20232024/CGY/8481167.png,39,1,4,5,2,43,0,0,41,0.02439,0,0,0,0
8477073,1.0,Kurtis,MacDermid,L,https://assets.nhle.com/mugs/nhl/20232024/NJD/8477073.png,39,2,1,3,4,53,1,0,15,0.133333,0,0,0,0
8481178,4.0,Egor,Zamula,D,https://assets.nhle.com/mugs/nhl/20232024/PHI/8481178.png,60,5,15,20,6,30,1,0,57,0.087719,2,9,0,1
8481186,21.0,Logan,O'Connor,R,https://assets.nhle.com/mugs/nhl/20232024/COL/8481186.png,57,13,12,25,13,34,4,0,85,0.152941,0,0,3,3
8470966,10.0,Mark,Giordano,D,https://assets.nhle.com/mugs/nhl/20232024/TOR/8470966.png,38,1,6,7,6,33,0,0,46,0.021739,0,0,0,0
8477126,6.0,Jayson,Megna,C,https://assets.nhle.com/mugs/nhl/20232024/BOS/8477126.png,55,2,6,8,-21,6,0,0,36,0.055556,0,0,0,0
8481239,26.0,Samuel,Fagemo,L,https://assets.nhle.com/mugs/nhl/20232024/LAK/8481239.png,8,1,0,1,-1,0,0,0,13,0.076923,1,1,0,0
8475149,30.0,Marcus,Johansson,L,https://assets.nhle.com/mugs/nhl/20232024/MIN/8475149.png,67,10,18,28,-10,18,0,0,96,0.104167,1,5,0,0
8475151,2.0,Kyle,Palmieri,C,https://assets.nhle.com/mugs/nhl/20232024/NYI/8475151.png,71,23,19,42,-22,26,5,0,184,0.125,8,17,0,0
8479252,6.0,Dan,Renouf,D,https://assets.nhle.com/mugs/nhl/20232024/BOS/8479252.png,1,0,0,0,-3,0,0,0,5,0.0,0,0,0,0
8475158,18.0,Ryan,O'Reilly,C,https://assets.nhle.com/mugs/nhl/20232024/NSH/8475158.png,72,25,36,61,14,14,1,0,160,0.15625,14,24,0,0
8481523,8.0,Kirby,Dach,C,https://assets.nhle.com/mugs/nhl/20232024/MTL/8481523.png,2,0,2,2,2,0,0,0,3,0.0,0,0,0,0
8475160,10.0,Kyle,Clifford,L,https://assets.nhle.com/mugs/nhl/20232024/TOR/8475160.png,2,0,1,1,1,2,0,0,2,0.0,0,0,0,0
8477210,,Buddy,Robinson,R,https://assets.nhle.com/mugs/nhl/latest/8477210.png,9,1,2,3,1,4,0,0,13,0.076923,0,0,0,0
8475163,,Alex,Chiasson,R,https://assets.nhle.com/mugs/nhl/latest/8475163.png,20,6,3,9,-8,6,0,0,25,0.24,5,7,0,0
8475164,24.0,Jakob,Silfverberg,R,https://assets.nhle.com/mugs/nhl/20232024/ANA/8475164.png,71,6,11,17,2,16,1,0,92,0.065217,1,4,0,0
8475166,10.0,John,Tavares,C,https://assets.nhle.com/mugs/nhl/20232024/TOR/8475166.png,69,23,33,56,0,22,5,1,240,0.095833,8,17,0,0
8475167,14.0,Victor,Hedman,D,https://assets.nhle.com/mugs/nhl/20232024/TBL/8475167.png,68,12,57,69,15,62,2,0,142,0.084507,4,28,0,0
8475168,25.0,Matt,Duchene,C,https://assets.nhle.com/mugs/nhl/20232024/DAL/8475168.png,71,24,38,62,16,16,7,2,154,0.155844,6,15,0,0
8475169,22.0,Evander,Kane,L,https://assets.nhle.com/mugs/nhl/20232024/EDM/8475169.png,68,21,18,39,-5,72,3,1,204,0.102941,2,7,1,1
8475170,19.0,Brayden,Schenn,C,https://assets.nhle.com/mugs/nhl/20232024/STL/8475170.png,72,15,21,36,-23,50,3,2,140,0.107143,2,10,1,1
8475171,13.0,Oliver,Ekman-Larsson,D,https://assets.nhle.com/mugs/nhl/20232024/FLA/8475171.png,72,9,20,29,7,70,3,1,111,0.081081,1,11,0,0
8477220,52.0,Nate,Schmidt,D,https://assets.nhle.com/mugs/nhl/20232024/WPG/8477220.png,60,2,10,12,7,14,1,0,70,0.028571,1,4,0,0
8475172,20.0,Nazem,Kadri,C,https://assets.nhle.com/mugs/nhl/20232024/CGY/8475172.png,71,23,37,60,0,39,3,2,234,0.098291,6,14,0,0
8475177,14.0,Calvin,de Haan,D,https://assets.nhle.com/mugs/nhl/20232024/TBL/8475177.png,57,3,5,8,-11,20,0,0,56,0.053571,0,0,0,0
8475178,,Zack,Kassian,R,https://assets.nhle.com/mugs/nhl/latest/8475178.png,51,2,0,2,-18,50,0,0,25,0.08,0,0,0,0
8475179,13.0,Dmitry,Kulikov,D,https://assets.nhle.com/mugs/nhl/20232024/FLA/8475179.png,66,0,17,17,11,59,0,0,61,0.0,0,0,0,2
8475181,19.0,Nick,Leddy,D,https://assets.nhle.com/mugs/nhl/20232024/STL/8475181.png,72,3,22,25,9,14,0,0,70,0.042857,0,1,1,2
8475184,3.0,Chris,Kreider,L,https://assets.nhle.com/mugs/nhl/20232024/NYR/8475184.png,72,33,32,65,22,24,5,1,220,0.15,13,23,2,3
8475188,54.0,Brayden,McNabb,D,https://assets.nhle.com/mugs/nhl/20232024/VGK/8475188.png,72,3,20,23,16,33,0,0,73,0.041096,0,1,0,1
8475191,5.0,Reilly,Smith,R,https://assets.nhle.com/mugs/nhl/20232024/PIT/8475191.png,65,12,22,34,3,10,2,0,133,0.090226,1,8,0,0
8475193,55.0,Tomas,Tatar,L,https://assets.nhle.com/mugs/nhl/20232024/SEA/8475193.png,66,8,14,22,8,20,2,0,68,0.117647,0,1,0,0
8479291,20.0,Kevin,Rooney,C,https://assets.nhle.com/mugs/nhl/20232024/CGY/8479291.png,22,2,1,3,-4,0,0,0,20,0.1,0,0,0,0
8477244,3.0,Chad,Ruhwedel,D,https://assets.nhle.com/mugs/nhl/20232024/NYR/8477244.png,51,1,3,4,-6,4,0,0,35,0.028571,0,0,0,0
8475197,18.0,Tyson,Barrie,D,https://assets.nhle.com/mugs/nhl/20232024/NSH/8475197.png,40,1,13,14,-7,16,0,0,63,0.015873,0,5,0,0
8479293,55.0,Brandon,Tanev,L,https://assets.nhle.com/mugs/nhl/20232024/SEA/8479293.png,55,6,5,11,0,38,0,0,57,0.105263,0,0,0,0
8475200,12.0,Dmitry,Orlov,D,https://assets.nhle.com/mugs/nhl/20232024/CAR/8475200.png,73,6,20,26,5,36,1,0,112,0.053571,0,5,1,1
8483397,6.0,Marc,McLaughlin,C,https://assets.nhle.com/mugs/nhl/20232024/BOS/8483397.png,1,1,0,1,1,0,0,0,2,0.5,0,0,0,0
8475208,55.0,Brian,Dumoulin,D,https://assets.nhle.com/mugs/nhl/20232024/SEA/8475208.png,69,4,9,13,2,20,1,0,57,0.070175,0,0,0,0
8479304,1.0,Kyle,Criscuolo,C,https://assets.nhle.com/mugs/nhl/20232024/NJD/8479304.png,1,1,0,1,0,0,1,0,2,0.5,0,0,0,0
8479314,13.0,Matthew,Tkachuk,L,https://assets.nhle.com/mugs/nhl/20232024/FLA/8479314.png,71,23,56,79,12,80,1,0,244,0.094262,5,31,1,1
8475218,22.0,Mattias,Ekholm,D,https://assets.nhle.com/mugs/nhl/20232024/EDM/8475218.png,68,7,28,35,34,39,1,0,149,0.04698,2,3,1,1
8479315,16.0,Joey,Anderson,R,https://assets.nhle.com/mugs/nhl/20232024/CHI/8479315.png,45,3,11,14,7,8,0,0,51,0.058824,0,0,0,0
8475220,30.0,Marcus,Foligno,L,https://assets.nhle.com/mugs/nhl/20232024/MIN/8475220.png,55,10,12,22,10,59,3,0,56,0.178571,0,0,0,1
8479318,10.0,Auston,Matthews,C,https://assets.nhle.com/mugs/nhl/20232024/TOR/8479318.png,70,59,34,93,27,4,8,3,305,0.193443,15,26,0,1
8479316,28.0,Luke,Kunin,C,https://assets.nhle.com/mugs/nhl/20232024/SJS/8479316.png,66,8,6,14,-28,67,1,0,86,0.093023,2,5,0,0
8479320,10.0,Max,Lajoie,D,https://assets.nhle.com/mugs/nhl/20232024/TOR/8479320.png,7,0,1,1,1,0,0,0,1,0.0,0,1,0,0
8475225,25.0,Craig,Smith,C,https://assets.nhle.com/mugs/nhl/20232024/DAL/8475225.png,67,10,7,17,2,25,2,0,101,0.09901,0,0,0,0
8479322,18.0,Wade,Allison,R,https://assets.nhle.com/mugs/nhl/20232024/NSH/8479322.png,60,9,6,15,-3,36,2,0,89,0.101124,0,0,0,0
8479323,3.0,Adam,Fox,D,https://assets.nhle.com/mugs/nhl/20232024/NYR/8479323.png,62,15,48,63,17,36,5,1,112,0.133929,5,29,0,1
8479324,3.0,Ryan,Lindgren,D,https://assets.nhle.com/mugs/nhl/20232024/NYR/8479324.png,66,2,11,13,19,30,1,0,60,0.033333,0,0,0,0
8479325,6.0,Charlie,McAvoy,D,https://assets.nhle.com/mugs/nhl/20232024/BOS/8479325.png,65,10,34,44,6,80,3,2,115,0.086957,1,13,0,0
8479321,15.0,Lucas,Johansen,D,https://assets.nhle.com/mugs/nhl/20232024/WSH/8479321.png,6,0,1,1,1,4,0,0,4,0.0,0,0,0,0
8475231,2.0,Casey,Cizikas,C,https://assets.nhle.com/mugs/nhl/20232024/NYI/8475231.png,59,8,9,17,-6,22,1,0,62,0.129032,0,0,1,1
8479328,2.0,Julien,Gauthier,R,https://assets.nhle.com/mugs/nhl/20232024/NYI/8479328.png,27,5,4,9,-5,8,1,0,32,0.15625,0,0,0,0
8483424,8.0,Owen,Beck,C,https://assets.nhle.com/mugs/nhl/20232024/MTL/8483424.png,1,0,0,0,-1,0,0,0,0,0.0,0,0,0,0
8479329,,Frederic,Allard,D,https://assets.nhle.com/mugs/nhl/latest/8479329.png,3,0,0,0,2,0,0,0,6,0.0,0,0,0,0
8475235,4.0,Nicolas,Deslauriers,L,https://assets.nhle.com/mugs/nhl/20232024/PHI/8475235.png,59,1,3,4,-6,89,0,0,49,0.020408,0,0,0,0
8475233,8.0,David,Savard,D,https://assets.nhle.com/mugs/nhl/20232024/MTL/8475233.png,49,6,12,18,-5,20,0,0,51,0.117647,0,0,0,0
8479333,,Libor,Hajek,D,https://assets.nhle.com/mugs/nhl/latest/8479333.png,16,1,0,1,2,4,0,0,13,0.076923,0,0,0,0
8479335,13.0,Rasmus,Asplund,C,https://assets.nhle.com/mugs/nhl/20232024/FLA/8479335.png,46,2,6,8,-6,4,0,0,54,0.037037,0,0,1,1
8479336,26.0,Carl,Grundstrom,R,https://assets.nhle.com/mugs/nhl/20232024/LAK/8479336.png,50,8,4,12,-2,12,1,0,95,0.084211,1,1,1,1
8479337,17.0,Alex,DeBrincat,R,https://assets.nhle.com/mugs/nhl/20232024/DET/8479337.png,72,24,35,59,-1,32,1,0,196,0.122449,10,18,0,0
8479338,22.0,Markus,Niemelainen,D,https://assets.nhle.com/mugs/nhl/20232024/EDM/8479338.png,23,0,0,0,3,4,0,0,16,0.0,0,0,0,0
8479339,29.0,Patrik,Laine,L,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8479339.png,18,6,3,9,-10,6,0,0,41,0.146341,1,2,0,0
8479343,53.0,Clayton,Keller,R,https://assets.nhle.com/mugs/nhl/20232024/ARI/8479343.png,68,30,33,63,-20,26,4,0,198,0.151515,8,26,0,0
8479344,5.0,Jesse,Puljujarvi,R,https://assets.nhle.com/mugs/nhl/20232024/PIT/8479344.png,14,3,0,3,2,4,0,0,21,0.142857,0,0,0,0
8479345,9.0,Jakob,Chychrun,D,https://assets.nhle.com/mugs/nhl/20232024/OTT/8479345.png,70,11,23,34,-24,56,1,0,182,0.06044,6,14,0,0
8479346,20.0,Dillon,Dube,C,https://assets.nhle.com/mugs/nhl/20232024/CGY/8479346.png,43,3,4,7,-13,8,0,0,42,0.071429,1,1,0,0
8479347,,Tyler,Benson,L,https://assets.nhle.com/mugs/nhl/latest/8479347.png,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0
8479348,7.0,Kale,Clague,D,https://assets.nhle.com/mugs/nhl/20232024/BUF/8479348.png,2,0,1,1,0,2,0,0,1,0.0,0,0,0,0
8479351,25.0,Sam,Steel,C,https://assets.nhle.com/mugs/nhl/20232024/DAL/8479351.png,68,8,14,22,1,29,1,0,74,0.108108,0,0,2,3
8479353,54.0,Brett,Howden,C,https://assets.nhle.com/mugs/nhl/20232024/VGK/8479353.png,62,7,9,16,-9,31,0,0,70,0.1,0,0,2,2
8479356,,Kieffer,Bellows,L,https://assets.nhle.com/mugs/nhl/latest/8479356.png,28,3,0,3,-8,6,1,0,32,0.09375,0,0,0,0
8479359,15.0,Beck,Malenstyn,L,https://assets.nhle.com/mugs/nhl/20232024/WSH/8479359.png,70,6,14,20,0,23,1,0,91,0.065934,0,0,0,1
8479362,21.0,Riley,Tufte,L,https://assets.nhle.com/mugs/nhl/20232024/COL/8479362.png,5,1,1,2,-2,2,1,0,7,0.142857,0,0,0,0
8483460,29.0,David,Jiricek,D,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8483460.png,36,1,8,9,-1,20,1,0,33,0.030303,0,0,0,0
8479365,6.0,Trent,Frederic,C,https://assets.nhle.com/mugs/nhl/20232024/BOS/8479365.png,73,18,21,39,10,62,1,0,107,0.168224,2,2,0,0
8479366,14.0,Logan,Brown,C,https://assets.nhle.com/mugs/nhl/20232024/TBL/8479366.png,30,2,4,6,-4,8,0,0,18,0.111111,0,0,0,0
8479367,13.0,William,Lockwood,R,https://assets.nhle.com/mugs/nhl/20232024/FLA/8479367.png,26,0,1,1,2,16,0,0,19,0.0,0,0,0,0
8477320,3.0,Anton,Blidh,L,https://assets.nhle.com/mugs/nhl/20232024/NYR/8477320.png,1,0,0,0,-1,2,0,0,1,0.0,0,0,0,0
8483464,17.0,Marco,Kasper,C,https://assets.nhle.com/mugs/nhl/20232024/DET/8483464.png,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0
8479370,7.0,Tyson,Jost,C,https://assets.nhle.com/mugs/nhl/20232024/BUF/8479370.png,36,2,2,4,-9,10,0,0,39,0.051282,0,0,0,0
8479371,18.0,Dante,Fabbro,D,https://assets.nhle.com/mugs/nhl/20232024/NSH/8479371.png,53,2,10,12,11,22,0,0,59,0.033898,0,0,0,0
8479372,13.0,Josh,Mahura,D,https://assets.nhle.com/mugs/nhl/20232024/FLA/8479372.png,26,0,8,8,-3,18,0,0,23,0.0,0,0,0,1
8479369,6.0,Andrew,Peeke,D,https://assets.nhle.com/mugs/nhl/20232024/BOS/8479369.png,29,1,8,9,2,10,0,0,26,0.038462,0,0,0,1
8475278,54.0,Byron,Froese,C,https://assets.nhle.com/mugs/nhl/20232024/VGK/8475278.png,16,0,1,1,-2,4,0,0,17,0.0,0,0,0,0
8479375,19.0,William,Bitten,C,https://assets.nhle.com/mugs/nhl/20232024/STL/8479375.png,4,0,1,1,1,0,0,0,0,0.0,0,0,0,0
8479376,4.0,Victor,Mete,D,https://assets.nhle.com/mugs/nhl/20232024/PHI/8479376.png,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0
8475279,17.0,Ben,Chiarot,D,https://assets.nhle.com/mugs/nhl/20232024/DET/8475279.png,67,5,14,19,-4,50,1,1,92,0.054348,0,0,0,0
8479378,52.0,Logan,Stanley,D,https://assets.nhle.com/mugs/nhl/20232024/WPG/8479378.png,17,1,1,2,3,24,0,0,21,0.047619,0,0,0,0
8479379,28.0,Givani,Smith,R,https://assets.nhle.com/mugs/nhl/20232024/SJS/8479379.png,34,1,3,4,-10,35,0,0,29,0.034483,0,0,0,0
8477330,9.0,Dominik,Kubalik,L,https://assets.nhle.com/mugs/nhl/20232024/OTT/8477330.png,66,11,4,15,-26,19,2,0,81,0.135802,4,4,0,0
8481422,30.0,Jacob,Lucchini,C,https://assets.nhle.com/mugs/nhl/20232024/MIN/8481422.png,30,2,1,3,-3,23,0,0,17,0.117647,0,0,0,0
8477335,28.0,Kyle,Burroughs,D,https://assets.nhle.com/mugs/nhl/20232024/SJS/8477335.png,62,1,6,7,-31,65,0,0,65,0.015385,0,1,0,0
8475287,1.0,Erik,Haula,L,https://assets.nhle.com/mugs/nhl/20232024/NJD/8475287.png,67,14,19,33,1,52,2,0,134,0.104478,1,3,1,2
8479385,19.0,Jordan,Kyrou,C,https://assets.nhle.com/mugs/nhl/20232024/STL/8479385.png,72,25,32,57,-9,22,3,0,215,0.116279,5,16,0,0
8481433,17.0,Taro,Hirose,L,https://assets.nhle.com/mugs/nhl/20232024/DET/8481433.png,3,0,0,0,-2,2,0,0,2,0.0,0,0,0,0
8479383,9.0,Boris,Katchouk,L,https://assets.nhle.com/mugs/nhl/20232024/OTT/8479383.png,47,5,5,10,-3,12,0,0,53,0.09434,0,0,1,1
8479388,7.0,Riley,Stillman,D,https://assets.nhle.com/mugs/nhl/20232024/BUF/8479388.png,50,1,7,8,-13,36,0,0,37,0.027027,0,0,0,0
8477341,,Andreas,Johnsson,L,https://assets.nhle.com/mugs/nhl/latest/8477341.png,13,0,3,3,-6,6,0,0,18,0.0,0,0,0,0
8479390,16.0,Taylor,Raddysh,R,https://assets.nhle.com/mugs/nhl/20232024/CHI/8479390.png,67,5,9,14,-17,18,0,0,113,0.044248,1,3,1,1
8481441,15.0,Joe,Snively,C,https://assets.nhle.com/mugs/nhl/20232024/WSH/8481441.png,3,0,0,0,-1,0,0,0,0,0.0,0,0,0,0
8477346,20.0,MacKenzie,Weegar,D,https://assets.nhle.com/mugs/nhl/20232024/CGY/8477346.png,71,17,24,41,2,47,2,1,179,0.094972,1,9,0,2
8479395,2.0,Dennis,Cholowski,D,https://assets.nhle.com/mugs/nhl/20232024/NYI/8479395.png,2,0,0,0,-1,0,0,0,0,0.0,0,0,0,0
8479393,10.0,Noah,Gregor,C,https://assets.nhle.com/mugs/nhl/20232024/TOR/8479393.png,60,5,6,11,-8,17,1,0,104,0.048077,1,1,1,1
8479398,21.0,Samuel,Girard,D,https://assets.nhle.com/mugs/nhl/20232024/COL/8479398.png,51,3,15,18,1,6,0,0,66,0.045455,0,1,0,0
8479400,26.0,Pierre-Luc,Dubois,C,https://assets.nhle.com/mugs/nhl/20232024/LAK/8479400.png,71,15,20,35,-13,70,4,0,131,0.114504,6,7,0,0
8477353,14.0,Tyler,Motte,C,https://assets.nhle.com/mugs/nhl/20232024/TBL/8477353.png,61,6,2,8,-7,28,2,0,73,0.082192,0,0,2,2
8479402,29.0,Jake,Bean,D,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8479402.png,68,4,8,12,-10,30,0,0,74,0.054054,0,0,0,0
8479404,15.0,Henrik,Borgstrom,C,https://assets.nhle.com/mugs/nhl/20232024/WSH/8479404.png,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0
8477357,,Saku,Maenalanen,R,https://assets.nhle.com/mugs/nhl/latest/8477357.png,64,4,6,10,0,16,0,0,61,0.065574,0,0,0,0
8471214,15.0,Alex,Ovechkin,L,https://assets.nhle.com/mugs/nhl/20232024/WSH/8471214.png,68,26,32,58,-17,20,4,1,241,0.107884,12,26,0,0
8477359,23.0,Tucker,Poolman,D,https://assets.nhle.com/mugs/nhl/20232024/VAN/8477359.png,3,0,1,1,1,0,0,0,3,0.0,0,0,0,0
8479407,1.0,Jesper,Bratt,L,https://assets.nhle.com/mugs/nhl/20232024/NJD/8479407.png,73,23,49,72,-2,10,6,0,225,0.102222,6,25,0,1
8471215,5.0,Evgeni,Malkin,C,https://assets.nhle.com/mugs/nhl/20232024/PIT/8471215.png,71,19,34,53,-1,58,2,0,169,0.112426,3,13,0,0
8471218,3.0,Blake,Wheeler,R,https://assets.nhle.com/mugs/nhl/20232024/NYR/8471218.png,54,9,12,21,2,23,1,0,83,0.108434,1,1,0,0
8479410,14.0,Mikhail,Sergachev,D,https://assets.nhle.com/mugs/nhl/20232024/TBL/8479410.png,34,2,17,19,-16,16,0,0,53,0.037736,0,7,0,0
8475314,2.0,Anders,Lee,L,https://assets.nhle.com/mugs/nhl/20232024/NYI/8475314.png,71,18,14,32,-2,66,2,0,160,0.1125,5,5,0,0
8477365,7.0,Connor,Clifton,D,https://assets.nhle.com/mugs/nhl/20232024/BUF/8477365.png,69,3,13,16,13,69,1,0,69,0.043478,0,0,0,0
8479414,1.0,Nathan,Bastian,R,https://assets.nhle.com/mugs/nhl/20232024/NJD/8479414.png,54,5,7,12,-10,32,1,0,57,0.087719,0,0,0,0
8479415,1.0,Michael,McLeod,C,https://assets.nhle.com/mugs/nhl/20232024/NJD/8479415.png,45,10,9,19,6,10,2,0,73,0.136986,0,0,0,0
8481461,21.0,Corey,Schueneman,D,https://assets.nhle.com/mugs/nhl/20232024/COL/8481461.png,7,0,1,1,1,0,0,0,8,0.0,0,0,0,0
8477369,23.0,Carson,Soucy,D,https://assets.nhle.com/mugs/nhl/20232024/VAN/8477369.png,30,2,4,6,10,8,0,0,18,0.111111,1,2,0,0
8483515,8.0,Juraj,Slafkovsky,L,https://assets.nhle.com/mugs/nhl/20232024/MTL/8483515.png,71,15,25,40,-18,45,1,0,118,0.127119,6,12,0,0
8475324,15.0,Nick,Jensen,D,https://assets.nhle.com/mugs/nhl/20232024/WSH/8475324.png,69,1,11,12,-4,10,0,0,63,0.015873,0,0,0,0
8479421,26.0,Jacob,Moverare,D,https://assets.nhle.com/mugs/nhl/20232024/LAK/8479421.png,19,1,0,1,3,6,0,0,10,0.1,0,0,0,0
8479420,7.0,Tage,Thompson,C,https://assets.nhle.com/mugs/nhl/20232024/BUF/8479420.png,61,22,23,45,-7,28,2,0,217,0.101382,8,14,2,2
8479423,29.0,Alexander,Nylander,L,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8479423.png,20,8,3,11,0,2,1,0,55,0.145455,2,2,0,0
8479425,23.0,Filip,Hronek,D,https://assets.nhle.com/mugs/nhl/20232024/VAN/8479425.png,72,5,40,45,32,36,0,0,137,0.036496,2,10,0,0
8477380,3.0,Jonny,Brodzinski,C,https://assets.nhle.com/mugs/nhl/20232024/NYR/8477380.png,50,6,11,17,-1,8,2,0,76,0.078947,1,2,0,0
8483524,55.0,Shane,Wright,C,https://assets.nhle.com/mugs/nhl/20232024/SEA/8483524.png,3,0,0,0,-1,0,0,0,1,0.0,0,0,0,0
8481477,28.0,Nico,Sturm,C,https://assets.nhle.com/mugs/nhl/20232024/SJS/8481477.png,52,5,7,12,-20,12,0,0,61,0.081967,0,0,1,1
8477384,53.0,Josh,Brown,D,https://assets.nhle.com/mugs/nhl/20232024/ARI/8477384.png,41,1,5,6,-2,69,1,0,33,0.030303,0,0,0,0
8481481,26.0,Blake,Lizotte,C,https://assets.nhle.com/mugs/nhl/20232024/LAK/8481481.png,51,6,6,12,6,14,2,0,63,0.095238,0,0,2,3
8479439,28.0,Jacob,MacDonald,D,https://assets.nhle.com/mugs/nhl/20232024/SJS/8479439.png,30,6,2,8,-15,23,0,0,48,0.125,3,4,0,0
8475343,15.0,Nic,Dowd,C,https://assets.nhle.com/mugs/nhl/20232024/WSH/8475343.png,53,9,8,17,0,38,2,0,53,0.169811,0,0,0,0
8477392,2.0,Hudson,Fasching,R,https://assets.nhle.com/mugs/nhl/20232024/NYI/8477392.png,40,4,7,11,-10,6,1,0,38,0.105263,0,0,0,0
8479442,22.0,Troy,Stecher,D,https://assets.nhle.com/mugs/nhl/20232024/EDM/8479442.png,50,1,5,6,6,28,0,0,46,0.021739,0,0,0,0
8477401,55.0,John,Hayden,C,https://assets.nhle.com/mugs/nhl/20232024/SEA/8477401.png,2,0,0,0,-1,0,0,0,1,0.0,0,0,0,0
8477402,19.0,Pavel,Buchnevich,L,https://assets.nhle.com/mugs/nhl/20232024/STL/8477402.png,70,24,32,56,5,44,5,2,184,0.130435,7,14,2,3
8477404,12.0,Jake,Guentzel,C,https://assets.nhle.com/mugs/nhl/20232024/CAR/8477404.png,59,24,40,64,19,16,2,0,216,0.111111,4,17,0,0
8483549,8.0,Lucas,Condotta,L,https://assets.nhle.com/mugs/nhl/20232024/MTL/8483549.png,3,0,0,0,1,0,0,0,2,0.0,0,0,0,0
8477406,22.0,Mattias,Janmark,C,https://assets.nhle.com/mugs/nhl/20232024/EDM/8477406.png,59,4,7,11,-4,46,0,0,61,0.065574,0,0,0,0
8477407,14.0,Anthony,Duclair,L,https://assets.nhle.com/mugs/nhl/20232024/TBL/8477407.png,63,21,15,36,-7,30,1,0,114,0.184211,5,12,0,0
8481563,24.0,Drew,Helleson,D,https://assets.nhle.com/mugs/nhl/20232024/ANA/8481563.png,3,1,0,1,0,2,0,0,4,0.25,0,0,0,0
8477409,13.0,Carter,Verhaeghe,C,https://assets.nhle.com/mugs/nhl/20232024/FLA/8477409.png,72,33,37,70,18,36,7,1,234,0.141026,8,21,0,0
8479458,16.0,Nikita,Zaitsev,D,https://assets.nhle.com/mugs/nhl/20232024/CHI/8479458.png,35,2,5,7,1,12,0,0,30,0.066667,0,2,0,0
8477416,55.0,Oliver,Bjorkstrand,R,https://assets.nhle.com/mugs/nhl/20232024/SEA/8477416.png,71,19,31,50,-22,6,3,0,170,0.111765,8,22,0,0
8479465,22.0,Drake,Caggiula,L,https://assets.nhle.com/mugs/nhl/20232024/EDM/8479465.png,4,0,0,0,-1,0,0,0,2,0.0,0,0,0,0
8471274,30.0,Alex,Goligoski,D,https://assets.nhle.com/mugs/nhl/20232024/MIN/8471274.png,30,0,9,9,-7,14,0,0,27,0.0,0,2,0,0
8477494,21.0,Jonathan,Drouin,L,https://assets.nhle.com/mugs/nhl/20232024/COL/8477494.png,69,14,32,46,7,26,1,1,104,0.134615,4,17,0,0
8471276,,David,Krejci,C,https://assets.nhle.com/mugs/nhl/latest/8471276.png,70,16,40,56,23,20,2,0,112,0.142857,4,12,0,0
